#VIN,#VehicleCategoryCode,ClassOfHybridVehicleCode,#FuelTypeCode,#FuelCode1,#FuelCode2,#FuelCode3,FuelCode4,Info manueller Change in DB: vehicleNatureCode 
BFE30emptyT50400x,M1,Empty,T,50,40,0,-,-
BFE30emptyT504044,M1,Empty,T,50,40,44,-,-
BFE30emptyT50xxxx,M1,Empty,T,50,-,-,-,-
BFE30emptyT50xx0x,M1,Empty,T,50,-,0,-,-
BFE30emptyT50xx44,M1,Empty,T,50,-,44,-,-
BFE30emptyT0x40xx,M1,Empty,T,0,40,-,-,-
BFE30emptyT0x400x,M1,Empty,T,0,40,0,-,-
BFE30emptyT0x4044,M1,Empty,T,0,40,44,-,-
BFE30emptyT0xxxxx,M1,Empty,T,0,-,-,-,-
BFE30emptyT0xxx0x,M1,Empty,T,0,-,0,-,-
BFE30emptyT0xxx44,M1,Empty,T,0,-,44,-,-
BFE30emptyT4040xx,M1,Empty,T,40,40,-,-,-
BFE30emptyT40400x,M1,Empty,T,40,40,0,-,-
BFE30emptyT404044,M1,Empty,T,40,40,44,-,-
BFE30emptyT40xxxx,M1,Empty,T,40,-,-,-,-
BFE30emptyT40xx0x,M1,Empty,T,40,-,0,-,-
BFE30emptyT40xx44,M1,Empty,T,40,-,44,-,-
BFE30emptyT2040xx,M1,Empty,T,20,40,-,-,-
BFE30emptyT20400x,M1,Empty,T,20,40,0,-,-
BFE30emptyT204044,M1,Empty,T,20,40,44,-,-
BFE30emptyT20xxxx,M1,Empty,T,20,-,-,-,-
BFE30emptyT20xx0x,M1,Empty,T,20,-,0,-,-
BFE30emptyT20xx44,M1,Empty,T,20,-,44,-,-
BFE30emptyM1040xx,M1,Empty,M,10,40,-,-,-
BFE30emptyM10400x,M1,Empty,M,10,40,0,-,-
BFE30emptyM104044,M1,Empty,M,10,40,44,-,-
BFE30emptyM10xxxx,M1,Empty,M,10,-,-,-,-
BFE30emptyM10xx0x,M1,Empty,M,10,-,0,-,-
BFE30emptyM10xx44,M1,Empty,M,10,-,44,-,-
BFE30emptyM5040xx,M1,Empty,M,50,40,-,-,-
BFE30emptyM50400x,M1,Empty,M,50,40,0,-,-
BFE30emptyM504044,M1,Empty,M,50,40,44,-,-
BFE30emptyM50xxxx,M1,Empty,M,50,-,-,-,-
BFE30emptyM50xx0x,M1,Empty,M,50,-,0,-,-
BFE30emptyM50xx44,M1,Empty,M,50,-,44,-,-
BFE30emptyM0x40xx,M1,Empty,M,0,40,-,-,-
BFE30emptyM0x400x,M1,Empty,M,0,40,0,-,-
BFE30emptyM0x4044,M1,Empty,M,0,40,44,-,-
BFE30emptyM0xxxxx,M1,Empty,M,0,-,-,-,-
BFE30emptyM0xxx0x,M1,Empty,M,0,-,0,-,-
BFE30emptyM0xxx44,M1,Empty,M,0,-,44,-,-
BFE30emptyM4040xx,M1,Empty,M,40,40,-,-,-
BFE30emptyM40400x,M1,Empty,M,40,40,0,-,-
BFE30emptyM404044,M1,Empty,M,40,40,44,-,-
BFE30emptyM40xxxx,M1,Empty,M,40,-,-,-,-
BFE30emptyM40xx0x,M1,Empty,M,40,-,0,-,-
BFE30emptyM40xx44,M1,Empty,M,40,-,44,-,-
BFE30emptyM2040xx,M1,Empty,M,20,40,-,-,-
BFE30emptyM20400x,M1,Empty,M,20,40,0,-,-
BFE30emptyM204044,M1,Empty,M,20,40,44,-,-
BFE30emptyM20xxxx,M1,Empty,M,20,-,-,-,-
BFE30emptyM20xx0x,M1,Empty,M,20,-,0,-,-
BFE30emptyM20xx44,M1,Empty,M,20,-,44,-,-
BFE30emptyx1040xx,M1,Empty,-,10,40,-,-,-
BFE30emptyx10400x,M1,Empty,-,10,40,0,-,-
BFE30emptyx104044,M1,Empty,-,10,40,44,-,-
BFE30emptyx10xxxx,M1,Empty,-,10,-,-,-,-
BFE30emptyx10xx0x,M1,Empty,-,10,-,0,-,-
BFE30emptyx10xx44,M1,Empty,-,10,-,44,-,-
BFE30emptyx5040xx,M1,Empty,-,50,40,-,-,-
BFE30emptyx50400x,M1,Empty,-,50,40,0,-,-
BFE30emptyx504044,M1,Empty,-,50,40,44,-,-
BFE30emptyx50xxxx,M1,Empty,-,50,-,-,-,-
BFE30emptyx50xx0x,M1,Empty,-,50,-,0,-,-
BFE30emptyx50xx44,M1,Empty,-,50,-,44,-,-
BFE30emptyx0x40xx,M1,Empty,-,0,40,-,-,-
BFE30emptyx0x400x,M1,Empty,-,0,40,0,-,-
BFE30emptyx0x4044,M1,Empty,-,0,40,44,-,-
BFE30emptyx0xxxxx,M1,Empty,-,0,-,-,-,-
BFE30emptyx0xxx0x,M1,Empty,-,0,-,0,-,-
BFE30emptyx0xxx44,M1,Empty,-,0,-,44,-,-
BFE30emptyx4040xx,M1,Empty,-,40,40,-,-,-
BFE30emptyx40400x,M1,Empty,-,40,40,0,-,-
BFE30emptyx404044,M1,Empty,-,40,40,44,-,-
BFE30emptyx40xxxx,M1,Empty,-,40,-,-,-,-
BFE30emptyx40xx0x,M1,Empty,-,40,-,0,-,-
BFE30emptyx40xx44,M1,Empty,-,40,-,44,-,-
BFE30emptyx2040xx,M1,Empty,-,20,40,-,-,-
BFE30emptyx20400x,M1,Empty,-,20,40,0,-,-
BFE30emptyx204044,M1,Empty,-,20,40,44,-,-
BFE30emptyx20xxxx,M1,Empty,-,20,-,-,-,-
BFE30emptyx20xx0x,M1,Empty,-,20,-,0,-,-
BFE30emptyx20xx44,M1,Empty,-,20,-,44,-,-
BFE30emptyD1040xx,M1,Empty,D,10,40,-,-,-
BFE30emptyD10400x,M1,Empty,D,10,40,0,-,-
BFE30emptyD104044,M1,Empty,D,10,40,44,-,-
BFE30emptyD10xxxx,M1,Empty,D,10,-,-,-,-
BFE30emptyD10xx0x,M1,Empty,D,10,-,0,-,-
BFE30emptyD10xx44,M1,Empty,D,10,-,44,-,-
BFE30emptyD5040xx,M1,Empty,D,50,40,-,-,-
BFE30emptyD50400x,M1,Empty,D,50,40,0,-,-
BFE30emptyD504044,M1,Empty,D,50,40,44,-,-
BFE30emptyD50xxxx,M1,Empty,D,50,-,-,-,-
BFE30emptyD50xx0x,M1,Empty,D,50,-,0,-,-
BFE30emptyD50xx44,M1,Empty,D,50,-,44,-,-
BFE30emptyD0x40xx,M1,Empty,D,0,40,-,-,-
BFE30emptyD0x400x,M1,Empty,D,0,40,0,-,-
BFE30emptyD0x4044,M1,Empty,D,0,40,44,-,-
BFE30emptyD0xxxxx,M1,Empty,D,0,-,-,-,-
BFE30emptyD0xxx0x,M1,Empty,D,0,-,0,-,-
BFE30emptyD0xxx44,M1,Empty,D,0,-,44,-,-
BFE30emptyD4040xx,M1,Empty,D,40,40,-,-,-
BFE30emptyD40400x,M1,Empty,D,40,40,0,-,-
BFE30emptyD404044,M1,Empty,D,40,40,44,-,-
BFE30emptyD40xxxx,M1,Empty,D,40,-,-,-,-
BFE30emptyD40xx0x,M1,Empty,D,40,-,0,-,-
BFE30emptyD40xx44,M1,Empty,D,40,-,44,-,-
BFE30emptyD2040xx,M1,Empty,D,20,40,-,-,-
BFE30emptyD20400x,M1,Empty,D,20,40,0,-,-
BFE30emptyD204044,M1,Empty,D,20,40,44,-,-
BFE30emptyD20xxxx,M1,Empty,D,20,-,-,-,-
BFE30emptyD20xx0x,M1,Empty,D,20,-,0,-,-
BFE30emptyD20xx44,M1,Empty,D,20,-,44,-,-
BFE30vchevB1040xx,M1,OVC-HEV,B,10,40,-,-,-
BFE30vchevB10400x,M1,OVC-HEV,B,10,40,0,-,-
BFE30vchevB104044,M1,OVC-HEV,B,10,40,44,-,-
BFE30vchevB10xxxx,M1,OVC-HEV,B,10,-,-,-,-
BFE30vchevB10xx0x,M1,OVC-HEV,B,10,-,0,-,-
BFE30vchevB10xx44,M1,OVC-HEV,B,10,-,44,-,-
BFE30vchevB5040xx,M1,OVC-HEV,B,50,40,-,-,-
BFE30vchevB50400x,M1,OVC-HEV,B,50,40,0,-,-
BFE30vchevB504044,M1,OVC-HEV,B,50,40,44,-,-
BFE30vchevB50xxxx,M1,OVC-HEV,B,50,-,-,-,-
BFE30vchevB50xx0x,M1,OVC-HEV,B,50,-,0,-,-
BFE30vchevB50xx44,M1,OVC-HEV,B,50,-,44,-,-
BFE30vchevB0x40xx,M1,OVC-HEV,B,0,40,-,-,-
BFE30vchevB0x400x,M1,OVC-HEV,B,0,40,0,-,-
BFE30vchevB0x4044,M1,OVC-HEV,B,0,40,44,-,-
BFE30vchevB0xxxxx,M1,OVC-HEV,B,0,-,-,-,-
BFE30vchevB0xxx0x,M1,OVC-HEV,B,0,-,0,-,-
BFE30vchevB0xxx44,M1,OVC-HEV,B,0,-,44,-,-
BFE30vchevB4040xx,M1,OVC-HEV,B,40,40,-,-,-
BFE30vchevB40400x,M1,OVC-HEV,B,40,40,0,-,-
BFE30vchevB404044,M1,OVC-HEV,B,40,40,44,-,-
BFE30vchevB40xxxx,M1,OVC-HEV,B,40,-,-,-,-
BFE30vchevB40xx0x,M1,OVC-HEV,B,40,-,0,-,-
BFE30vchevB40xx44,M1,OVC-HEV,B,40,-,44,-,-
BFE30vchevB2040xx,M1,OVC-HEV,B,20,40,-,-,-
BFE30vchevB20400x,M1,OVC-HEV,B,20,40,0,-,-
BFE30vchevB204044,M1,OVC-HEV,B,20,40,44,-,-
BFE30vchevB20xxxx,M1,OVC-HEV,B,20,-,-,-,-
BFE30vchevB20xx0x,M1,OVC-HEV,B,20,-,0,-,-
BFE30vchevB20xx44,M1,OVC-HEV,B,20,-,44,-,-
BFE30vchevT1040xx,M1,OVC-HEV,T,10,40,-,0,-
BFE30vchevT10400x,M1,OVC-HEV,T,10,40,0,0,-
BFE30vchevT104044,M1,OVC-HEV,T,10,40,44,0,-
BFE30vchevT10xxxx,M1,OVC-HEV,T,10,-,-,0,-
BFE30vchevT10xx0x,M1,OVC-HEV,T,10,-,0,0,-
BFE30vchevT10xx44,M1,OVC-HEV,T,10,-,44,0,-
BFE30vchevT5040xx,M1,OVC-HEV,T,50,40,-,0,-
BFE30vchevT50400x,M1,OVC-HEV,T,50,40,0,0,-
BFE30vchevT504044,M1,OVC-HEV,T,50,40,44,0,-
BFE30vchevT50xxxx,M1,OVC-HEV,T,50,-,-,0,-
BFE30vchevT50xx0x,M1,OVC-HEV,T,50,-,0,0,-
BFE30vchevT50xx44,M1,OVC-HEV,T,50,-,44,0,-
BFE30vchevT0x40xx,M1,OVC-HEV,T,0,40,-,0,-
BFE30vchevT0x400x,M1,OVC-HEV,T,0,40,0,0,-
BFE30vchevT0x4044,M1,OVC-HEV,T,0,40,44,0,-
BFE30vchevT0xxxxx,M1,OVC-HEV,T,0,-,-,0,-
BFE30vchevT0xxx0x,M1,OVC-HEV,T,0,-,0,0,-
BFE30vchevT0xxx44,M1,OVC-HEV,T,0,-,44,0,-
BFE30vchevT4040xx,M1,OVC-HEV,T,40,40,-,0,-
BFE30vchevT40400x,M1,OVC-HEV,T,40,40,0,0,-
BFE30vchevT404044,M1,OVC-HEV,T,40,40,44,0,-
BFE30vchevT40xxxx,M1,OVC-HEV,T,40,-,-,0,-
BFE30vchevT40xx0x,M1,OVC-HEV,T,40,-,0,0,-
BFE30vchevT40xx44,M1,OVC-HEV,T,40,-,44,0,-
BFE30vchevT2040xx,M1,OVC-HEV,T,20,40,-,0,-
BFE30vchevT20400x,M1,OVC-HEV,T,20,40,0,0,-
BFE30vchevT204044,M1,OVC-HEV,T,20,40,44,0,-
BFE30vchevT20xxxx,M1,OVC-HEV,T,20,-,-,0,-
BFE30vchevT20xx0x,M1,OVC-HEV,T,20,-,0,0,-
BFE30vchevT20xx44,M1,OVC-HEV,T,20,-,44,0,-
BFE30vchevM1040xx,M1,OVC-HEV,M,10,40,-,-,-
BFE30vchevM10400x,M1,OVC-HEV,M,10,40,0,-,-
BFE30vchevM104044,M1,OVC-HEV,M,10,40,44,-,-
BFE30vchevM10xxxx,M1,OVC-HEV,M,10,-,-,-,-
BFE30vchevM10xx0x,M1,OVC-HEV,M,10,-,0,-,-
BFE30vchevM10xx44,M1,OVC-HEV,M,10,-,44,-,-
BFE30vchevM5040xx,M1,OVC-HEV,M,50,40,-,0,-
BFE30vchevM50400x,M1,OVC-HEV,M,50,40,0,0,-
BFE30vchevM504044,M1,OVC-HEV,M,50,40,44,0,-
BFE30vchevM50xxxx,M1,OVC-HEV,M,50,-,-,0,-
BFE30vchevM50xx0x,M1,OVC-HEV,M,50,-,0,0,-
BFE30vchevM50xx44,M1,OVC-HEV,M,50,-,44,0,-
BFE30vchevM0x40xx,M1,OVC-HEV,M,0,40,-,-,-
BFE30vchevM0x400x,M1,OVC-HEV,M,0,40,0,-,-
BFE30vchevM0x4044,M1,OVC-HEV,M,0,40,44,-,-
BFE30vchevM0xxxxx,M1,OVC-HEV,M,0,-,-,-,-
BFE30vchevM0xxx0x,M1,OVC-HEV,M,0,-,0,-,-
BFE30vchevM0xxx44,M1,OVC-HEV,M,0,-,44,-,-
BFE30vchevM4040xx,M1,OVC-HEV,M,40,40,-,-,-
BFE30vchevM40400x,M1,OVC-HEV,M,40,40,0,-,-
BFE30vchevM404044,M1,OVC-HEV,M,40,40,44,-,-
BFE30vchevM40xxxx,M1,OVC-HEV,M,40,-,-,-,-
BFE30vchevM40xx0x,M1,OVC-HEV,M,40,-,0,-,-
BFE30vchevM40xx44,M1,OVC-HEV,M,40,-,44,-,-
BFE30vchevM2040xx,M1,OVC-HEV,M,20,40,-,-,-
BFE30vchevM20400x,M1,OVC-HEV,M,20,40,0,-,-
BFE30vchevM204044,M1,OVC-HEV,M,20,40,44,-,-
BFE30vchevM20xxxx,M1,OVC-HEV,M,20,-,-,-,-
BFE30vchevM20xx0x,M1,OVC-HEV,M,20,-,0,-,-
BFE30vchevM20xx44,M1,OVC-HEV,M,20,-,44,-,-
BFE30vchevx1040xx,M1,OVC-HEV,-,10,40,-,-,-
BFE30vchevx10400x,M1,OVC-HEV,-,10,40,0,-,-
BFE30vchevx104044,M1,OVC-HEV,-,10,40,44,-,-
BFE30vchevx10xxxx,M1,OVC-HEV,-,10,-,-,-,-
BFE30vchevx10xx0x,M1,OVC-HEV,-,10,-,0,-,-
BFE30vchevx10xx44,M1,OVC-HEV,-,10,-,44,-,-
BFE30vchevx5040xx,M1,OVC-HEV,-,50,40,-,-,-
BFE30vchevx50400x,M1,OVC-HEV,-,50,40,0,-,-
BFE30vchevx504044,M1,OVC-HEV,-,50,40,44,-,-
BFE30vchevx50xxxx,M1,OVC-HEV,-,50,-,-,-,-
BFE30vchevx50xx0x,M1,OVC-HEV,-,50,-,0,-,-
BFE30vchevx50xx44,M1,OVC-HEV,-,50,-,44,-,-
BFE30vchevx0x40xx,M1,OVC-HEV,-,0,40,-,-,-
BFE30vchevx0x400x,M1,OVC-HEV,-,0,40,0,-,-
BFE30vchevx0x4044,M1,OVC-HEV,-,0,40,44,-,-
BFE30vchevx0xxxxx,M1,OVC-HEV,-,0,-,-,-,-
BFE30vchevx0xxx0x,M1,OVC-HEV,-,0,-,0,-,-
BFE30vchevx0xxx44,M1,OVC-HEV,-,0,-,44,-,-
BFE30vchevx4040xx,M1,OVC-HEV,-,40,40,-,-,-
BFE30vchevx40400x,M1,OVC-HEV,-,40,40,0,-,-
BFE30vchevx404044,M1,OVC-HEV,-,40,40,44,-,-
BFE30vchevx40xxxx,M1,OVC-HEV,-,40,-,-,-,-
BFE30vchevx40xx0x,M1,OVC-HEV,-,40,-,0,-,-
BFE30vchevx40xx44,M1,OVC-HEV,-,40,-,44,-,-
BFE30vchevx2040xx,M1,OVC-HEV,-,20,40,-,-,-
BFE30vchevx20400x,M1,OVC-HEV,-,20,40,0,-,-
BFE30vchevx204044,M1,OVC-HEV,-,20,40,44,-,-
BFE30vchevx20xxxx,M1,OVC-HEV,-,20,-,-,-,-
BFE30vchevx20xx0x,M1,OVC-HEV,-,20,-,0,-,-
BFE30vchevx20xx44,M1,OVC-HEV,-,20,-,44,-,-
BFE30vchevD1040xx,M1,OVC-HEV,D,10,40,-,-,-
BFE30vchevD10400x,M1,OVC-HEV,D,10,40,0,-,-
BFE30vchevD104044,M1,OVC-HEV,D,10,40,44,-,-
BFE30vchevD10xxxx,M1,OVC-HEV,D,10,-,-,-,-
BFE30vchevD10xx0x,M1,OVC-HEV,D,10,-,0,-,-
BFE30vchevD10xx44,M1,OVC-HEV,D,10,-,44,-,-
BFE30vchevD5040xx,M1,OVC-HEV,D,50,40,-,-,-
BFE30vchevD50400x,M1,OVC-HEV,D,50,40,0,-,-
BFE30vchevD504044,M1,OVC-HEV,D,50,40,44,-,-
BFE30vchevD50xxxx,M1,OVC-HEV,D,50,-,-,-,-
BFE30vchevD50xx0x,M1,OVC-HEV,D,50,-,0,-,-
BFE30vchevD50xx44,M1,OVC-HEV,D,50,-,44,-,-
BFE30vchevD0x40xx,M1,OVC-HEV,D,0,40,-,-,-
BFE30vchevD0x400x,M1,OVC-HEV,D,0,40,0,-,-
BFE30vchevD0x4044,M1,OVC-HEV,D,0,40,44,-,-
BFE30vchevD0xxxxx,M1,OVC-HEV,D,0,-,-,-,-
BFE30vchevD0xxx0x,M1,OVC-HEV,D,0,-,0,-,-
BFE30vchevD0xxx44,M1,OVC-HEV,D,0,-,44,-,-
BFE30vchevD4040xx,M1,OVC-HEV,D,40,40,-,-,-
BFE30vchevD40400x,M1,OVC-HEV,D,40,40,0,-,-
BFE30vchevD404044,M1,OVC-HEV,D,40,40,44,-,-
BFE30vchevD40xxxx,M1,OVC-HEV,D,40,-,-,-,-
BFE30vchevD40xx0x,M1,OVC-HEV,D,40,-,0,-,-
BFE30vchevD40xx44,M1,OVC-HEV,D,40,-,44,-,-
BFE30vchevD2040xx,M1,OVC-HEV,D,20,40,-,-,-
BFE30vchevD20400x,M1,OVC-HEV,D,20,40,0,-,-
BFE30vchevD204044,M1,OVC-HEV,D,20,40,44,-,-
BFE30vchevD20xxxx,M1,OVC-HEV,D,20,-,-,-,-
BFE30vchevD20xx0x,M1,OVC-HEV,D,20,-,0,-,-
BFE30vchevD20xx44,M1,OVC-HEV,D,20,-,44,-,-
BFE30nchevB1040xx,M1,NOVC-HEV,B,10,40,-,-,-
BFE30nchevB10400x,M1,NOVC-HEV,B,10,40,0,-,-
BFE30nchevB104044,M1,NOVC-HEV,B,10,40,44,-,-
BFE30nchevB10xxxx,M1,NOVC-HEV,B,10,-,-,-,-
BFE30nchevB10xx0x,M1,NOVC-HEV,B,10,-,0,-,-
BFE30nchevB10xx44,M1,NOVC-HEV,B,10,-,44,-,-
BFE30nchevB5040xx,M1,NOVC-HEV,B,50,40,-,-,-
BFE30nchevB50400x,M1,NOVC-HEV,B,50,40,0,-,-
BFE30nchevB504044,M1,NOVC-HEV,B,50,40,44,-,-
BFE30nchevB50xxxx,M1,NOVC-HEV,B,50,-,-,-,-
BFE30nchevB50xx0x,M1,NOVC-HEV,B,50,-,0,-,-
BFE30nchevB50xx44,M1,NOVC-HEV,B,50,-,44,-,-
BFE30nchevB0x40xx,M1,NOVC-HEV,B,0,40,-,-,-
BFE30nchevB0x400x,M1,NOVC-HEV,B,0,40,0,-,-
BFE30nchevB0x4044,M1,NOVC-HEV,B,0,40,44,-,-
BFE30nchevB0xxxxx,M1,NOVC-HEV,B,0,-,-,-,-
BFE30nchevB0xxx0x,M1,NOVC-HEV,B,0,-,0,-,-
BFE30nchevB0xxx44,M1,NOVC-HEV,B,0,-,44,-,-
BFE30nchevB4040xx,M1,NOVC-HEV,B,40,40,-,-,-
BFE30nchevB40400x,M1,NOVC-HEV,B,40,40,0,-,-
BFE30nchevB404044,M1,NOVC-HEV,B,40,40,44,-,-
BFE30nchevB40xxxx,M1,NOVC-HEV,B,40,-,-,-,-
BFE30nchevB40xx0x,M1,NOVC-HEV,B,40,-,0,-,-
BFE30nchevB40xx44,M1,NOVC-HEV,B,40,-,44,-,-
BFE30nchevB2040xx,M1,NOVC-HEV,B,20,40,-,-,-
BFE30nchevB20400x,M1,NOVC-HEV,B,20,40,0,-,-
BFE30nchevB204044,M1,NOVC-HEV,B,20,40,44,-,-
BFE30nchevB20xxxx,M1,NOVC-HEV,B,20,-,-,-,-
BFE30nchevB20xx0x,M1,NOVC-HEV,B,20,-,0,-,-
BFE30nchevB20xx44,M1,NOVC-HEV,B,20,-,44,-,-
BFE30nchevT1040xx,M1,NOVC-HEV,T,10,40,-,0,-
BFE30nchevT10400x,M1,NOVC-HEV,T,10,40,0,0,-
BFE30nchevT104044,M1,NOVC-HEV,T,10,40,44,0,-
BFE30nchevT10xxxx,M1,NOVC-HEV,T,10,-,-,0,-
BFE30nchevT10xx0x,M1,NOVC-HEV,T,10,-,0,0,-
BFE30nchevT10xx44,M1,NOVC-HEV,T,10,-,44,0,-
BFE30nchevT5040xx,M1,NOVC-HEV,T,50,40,-,0,-
BFE30nchevT50400x,M1,NOVC-HEV,T,50,40,0,0,-
BFE30nchevT504044,M1,NOVC-HEV,T,50,40,44,0,-
BFE30nchevT50xxxx,M1,NOVC-HEV,T,50,-,-,0,-
BFE30nchevT50xx0x,M1,NOVC-HEV,T,50,-,0,0,-
BFE30nchevT50xx44,M1,NOVC-HEV,T,50,-,44,0,-
BFE30nchevT0x40xx,M1,NOVC-HEV,T,0,40,-,0,-
BFE30nchevT0x400x,M1,NOVC-HEV,T,0,40,0,0,-
BFE30nchevT0x4044,M1,NOVC-HEV,T,0,40,44,0,-
BFE30nchevT0xxxxx,M1,NOVC-HEV,T,0,-,-,0,-
BFE30nchevT0xxx0x,M1,NOVC-HEV,T,0,-,0,0,-
BFE30nchevT0xxx44,M1,NOVC-HEV,T,0,-,44,0,-
BFE30nchevT4040xx,M1,NOVC-HEV,T,40,40,-,0,-
BFE30nchevT40400x,M1,NOVC-HEV,T,40,40,0,0,-
BFE30nchevT404044,M1,NOVC-HEV,T,40,40,44,0,-
BFE30nchevT40xxxx,M1,NOVC-HEV,T,40,-,-,0,-
BFE30nchevT40xx0x,M1,NOVC-HEV,T,40,-,0,0,-
BFE30nchevT40xx44,M1,NOVC-HEV,T,40,-,44,0,-
BFE30nchevT2040xx,M1,NOVC-HEV,T,20,40,-,0,-
BFE30nchevT20400x,M1,NOVC-HEV,T,20,40,0,0,-
BFE30nchevT204044,M1,NOVC-HEV,T,20,40,44,0,-
BFE30nchevT20xxxx,M1,NOVC-HEV,T,20,-,-,0,-
BFE30nchevT20xx0x,M1,NOVC-HEV,T,20,-,0,0,-
BFE30nchevT20xx44,M1,NOVC-HEV,T,20,-,44,0,-
BFE30nchevM1040xx,M1,NOVC-HEV,M,10,40,-,-,-
BFE30nchevM10400x,M1,NOVC-HEV,M,10,40,0,-,-
BFE30nchevM104044,M1,NOVC-HEV,M,10,40,44,-,-
BFE30nchevM10xxxx,M1,NOVC-HEV,M,10,-,-,-,-
BFE30nchevM10xx0x,M1,NOVC-HEV,M,10,-,0,-,-
BFE30nchevM10xx44,M1,NOVC-HEV,M,10,-,44,-,-
BFE30nchevM5040xx,M1,NOVC-HEV,M,50,40,-,0,-
BFE30nchevM50400x,M1,NOVC-HEV,M,50,40,0,0,-
BFE30nchevM504044,M1,NOVC-HEV,M,50,40,44,0,-
BFE30nchevM50xxxx,M1,NOVC-HEV,M,50,-,-,0,-
BFE30nchevM50xx0x,M1,NOVC-HEV,M,50,-,0,0,-
BFE30nchevM50xx44,M1,NOVC-HEV,M,50,-,44,0,-
BFE30nchevM0x40xx,M1,NOVC-HEV,M,0,40,-,-,-
BFE30nchevM0x400x,M1,NOVC-HEV,M,0,40,0,-,-
BFE30nchevM0x4044,M1,NOVC-HEV,M,0,40,44,-,-
BFE30nchevM0xxxxx,M1,NOVC-HEV,M,0,-,-,-,-
BFE30nchevM0xxx0x,M1,NOVC-HEV,M,0,-,0,-,-
BFE30nchevM0xxx44,M1,NOVC-HEV,M,0,-,44,-,-
BFE30nchevM4040xx,M1,NOVC-HEV,M,40,40,-,-,-
BFE30nchevM40400x,M1,NOVC-HEV,M,40,40,0,-,-
BFE30nchevM404044,M1,NOVC-HEV,M,40,40,44,-,-
BFE30nchevM40xxxx,M1,NOVC-HEV,M,40,-,-,-,-
BFE30nchevM40xx0x,M1,NOVC-HEV,M,40,-,0,-,-
BFE30nchevM40xx44,M1,NOVC-HEV,M,40,-,44,-,-
BFE30nchevM2040xx,M1,NOVC-HEV,M,20,40,-,-,-
BFE30nchevM20400x,M1,NOVC-HEV,M,20,40,0,-,-
BFE30nchevM204044,M1,NOVC-HEV,M,20,40,44,-,-
BFE30nchevM20xxxx,M1,NOVC-HEV,M,20,-,-,-,-
BFE30nchevM20xx0x,M1,NOVC-HEV,M,20,-,0,-,-
BFE30nchevM20xx44,M1,NOVC-HEV,M,20,-,44,-,-
BFE30nchevx1040xx,M1,NOVC-HEV,-,10,40,-,-,-
BFE30nchevx10400x,M1,NOVC-HEV,-,10,40,0,-,-
BFE30nchevx104044,M1,NOVC-HEV,-,10,40,44,-,-
BFE30nchevx10xxxx,M1,NOVC-HEV,-,10,-,-,-,-
BFE30nchevx10xx0x,M1,NOVC-HEV,-,10,-,0,-,-
BFE30nchevx10xx44,M1,NOVC-HEV,-,10,-,44,-,-
BFE30nchevx5040xx,M1,NOVC-HEV,-,50,40,-,-,-
BFE30nchevx50400x,M1,NOVC-HEV,-,50,40,0,-,-
BFE30nchevx504044,M1,NOVC-HEV,-,50,40,44,-,-
BFE30nchevx50xxxx,M1,NOVC-HEV,-,50,-,-,-,-
BFE30nchevx50xx0x,M1,NOVC-HEV,-,50,-,0,-,-
BFE30nchevx50xx44,M1,NOVC-HEV,-,50,-,44,-,-
BFE30nchevx0x40xx,M1,NOVC-HEV,-,0,40,-,-,-
BFE30nchevx0x400x,M1,NOVC-HEV,-,0,40,0,-,-
BFE30nchevx0x4044,M1,NOVC-HEV,-,0,40,44,-,-
BFE30nchevx0xxxxx,M1,NOVC-HEV,-,0,-,-,-,-
BFE30nchevx0xxx0x,M1,NOVC-HEV,-,0,-,0,-,-
BFE30nchevx0xxx44,M1,NOVC-HEV,-,0,-,44,-,-
BFE30nchevx4040xx,M1,NOVC-HEV,-,40,40,-,-,-
BFE30nchevx40400x,M1,NOVC-HEV,-,40,40,0,-,-
BFE30nchevx404044,M1,NOVC-HEV,-,40,40,44,-,-
BFE30nchevx40xxxx,M1,NOVC-HEV,-,40,-,-,-,-
BFE30nchevx40xx0x,M1,NOVC-HEV,-,40,-,0,-,-
BFE30nchevx40xx44,M1,NOVC-HEV,-,40,-,44,-,-
BFE30nchevx2040xx,M1,NOVC-HEV,-,20,40,-,-,-
BFE30nchevx20400x,M1,NOVC-HEV,-,20,40,0,-,-
BFE30nchevx204044,M1,NOVC-HEV,-,20,40,44,-,-
BFE30nchevx20xxxx,M1,NOVC-HEV,-,20,-,-,-,-
BFE30nchevx20xx0x,M1,NOVC-HEV,-,20,-,0,-,-
BFE30nchevx20xx44,M1,NOVC-HEV,-,20,-,44,-,-
BFE30nchevD1040xx,M1,NOVC-HEV,D,10,40,-,-,-
BFE30nchevD10400x,M1,NOVC-HEV,D,10,40,0,-,-
BFE30nchevD104044,M1,NOVC-HEV,D,10,40,44,-,-
BFE30nchevD10xxxx,M1,NOVC-HEV,D,10,-,-,-,-
BFE30nchevD10xx0x,M1,NOVC-HEV,D,10,-,0,-,-
BFE30nchevD10xx44,M1,NOVC-HEV,D,10,-,44,-,-
BFE30nchevD5040xx,M1,NOVC-HEV,D,50,40,-,-,-
BFE30nchevD50400x,M1,NOVC-HEV,D,50,40,0,-,-
BFE30nchevD504044,M1,NOVC-HEV,D,50,40,44,-,-
BFE30nchevD50xxxx,M1,NOVC-HEV,D,50,-,-,-,-
BFE30nchevD50xx0x,M1,NOVC-HEV,D,50,-,0,-,-
